CollectionCode,HMS,StructuredFormula,StructureType,Title
162360,F d -3 m Z,Fe ((Fe1.248 Ti0.752) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162361,F d -3 m Z,Fe ((Fe1.249 Ti0.751) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162362,F d -3 m Z,Fe ((Fe1.244 Ti0.756) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162363,F d -3 m Z,Fe ((Fe1.199 Ti0.8) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162364,F d -3 m Z,Fe ((Fe1.155 Ti0.845) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162365,F d -3 m Z,Fe ((Fe1.092 Ti0.908) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162366,F d -3 m Z,Fe ((Fe1.070 Ti0.930) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162367,F d -3 m Z,Fe ((Fe1.055 Ti0.945) O4),Spinel#MgAl2O4,Crystal chemistry of the magnetite-ulvoespinel series
162392,F d -3 m S,Zn (Zn Ti) O4,Spinel#MgAl2O4,Neutron diffraction study on the defect structure of Ta-substituted Zn2 Ti O4 oxide ion conductors
162393,F d -3 m S,Zn (Zn0.95 Ti0.9 Ta0.1) O4,Spinel#MgAl2O4,Neutron diffraction study on the defect structure of Ta-substituted Zn2 Ti O4 oxide ion conductors
162394,F d -3 m S,Zn (Zn0.94 Ti0.88 Ta0.12) O4,Spinel#MgAl2O4,Neutron diffraction study on the defect structure of Ta-substituted Zn2 Ti O4 oxide ion conductors
162401,F d -3 m Z,Co (Co1.41 Ru0.59) O3.95,Spinel#MgAl2O4,"Synthesis, crystal structures and high-temperature thermoelectric properties of spinel-type cobalt ruthenium oxides"
162405,F d -3 m S,(Mg0.2 Si0.8) (Mg1.8 Si0.2) O4,Spinel#MgAl2O4,Single-crystal X-ray study of gamma-(Mg2 Si O4)
162406,F d -3 m S,Mg2 (Si O4),Spinel#MgAl2O4,Single-crystal X-ray study of gamma-(Mg2 Si O4)
162644,F d -3 m Z,Mg Fe2 O4,Spinel#MgAl2O4,"Structural defects in A Fe2 O4 (A= Zn, Mg) spinels"
162728,F d -3 m Z,Li (Al0.5 Fe4.5) O8,Spinel#MgAl2O4,"Characterization of structural properties of Li Mx Fe5-x O8 (M= Al, Cr, Mn) spinel solid solutions"
162730,F d -3 m Z,Li (Cr0.5 Fe4.5) O8,Spinel#MgAl2O4,"Characterization of structural properties of Li Mx Fe5-x O8 (M= Al, Cr, Mn) spinel solid solutions"
162732,F d -3 m Z,Li (Mn0.5 Fe4.5) O8,Spinel#MgAl2O4,"Characterization of structural properties of Li Mx Fe5-x O8 (M= Al, Cr, Mn) spinel solid solutions"
162781,F d -3 m S,Zn2 Ti0.7 Ta0.15 Al0.15 O4,Spinel#MgAl2O4,Defect structure of Ta- and Al-doped Zn2 Ti O4 showing oxide ion conduction via cation vacancy
162782,F d -3 m S,Zn2 Ti0.7 Ta0.15 Al0.15 O4,Spinel#MgAl2O4,Defect structure of Ta- and Al-doped Zn2 Ti O4 showing oxide ion conduction via cation vacancy
162783,F d -3 m S,Zn2 Ti0.7 Ta0.15 Al0.15 O4,Spinel#MgAl2O4,Defect structure of Ta- and Al-doped Zn2 Ti O4 showing oxide ion conduction via cation vacancy
163268,F d -3 m Z,Zn (Al2 O4),Spinel#MgAl2O4,Inverse spinel structure of Co-doped gahnite
163269,F d -3 m Z,(Zn0.96 Co0.003 Al0.037) ((Co0.0185 Al0.9815)2 O4),Spinel#MgAl2O4,Inverse spinel structure of Co-doped gahnite
163270,F d -3 m Z,(Zn0.92 Co0.029 Al0.051) ((Co0.0255 Al0.9745)2 O4),Spinel#MgAl2O4,Inverse spinel structure of Co-doped gahnite
163271,F d -3 m Z,(Zn0.88 Co0.065 Al0.055) ((Co0.0275 Al0.9725)2 O4),Spinel#MgAl2O4,Inverse spinel structure of Co-doped gahnite
163272,F d -3 m Z,(Zn0.75 Co0.18 Al0.07) ((Co0.035 Al0.965)2 O4),Spinel#MgAl2O4,Inverse spinel structure of Co-doped gahnite
163273,F d -3 m Z,(Zn0.5 Co0.405 Al0.095) ((Co0.0475 Al0.9525)2 O4),Spinel#MgAl2O4,Inverse spinel structure of Co-doped gahnite
163274,F d -3 m Z,(Zn0.25 Co0.6 Al0.15) ((Co0.075 Al0.925)2 O4),Spinel#MgAl2O4,Inverse spinel structure of Co-doped gahnite
163275,F d -3 m Z,(Co0.752 Al0.248) ((Co0.124 Al0.876)2 O4),Spinel#MgAl2O4,Inverse spinel structure of Co-doped gahnite
163276,F d -3 m Z,(Al0.17 Fe0.76 Mg0.05) (Al1.79 Fe0.12 Mg0.09 Zn0.021 Cr0.001) O4,Spinel#MgAl2O4,"Closure temperature of intracrystalline ordering in anatectic and metamorphic hercynite, Fe(+2) Al2 O4"
163277,F d -3 m Z,(Al0.16 Fe0.78 Mg0.04) (Al1.79 Fe0.14 Mg0.076 Zn0.013 Cr0.002) O4,Spinel#MgAl2O4,"Closure temperature of intracrystalline ordering in anatectic and metamorphic hercynite, Fe(+2) Al2 O4"
163278,F d -3 m Z,(Al0.14 Fe0.79 Mg0.06) (Al1.77 Fe0.14 Mg0.084 Ti0.006 Zn0.002 Si0.002 Cr0.001 Mn0.005 V0.002) O4,Spinel#MgAl2O4,"Closure temperature of intracrystalline ordering in anatectic and metamorphic hercynite, Fe(+2) Al2 O4"
163279,F d -3 m Z,(Al0.18 Fe0.75 Mg0.06) (Al1.75 Fe0.147 Mg0.089 Ti0.006 Zn0.004 Si0.001 Cr0.002 Mn0.007 V0.004) O4,Spinel#MgAl2O4,"Closure temperature of intracrystalline ordering in anatectic and metamorphic hercynite, Fe(+2) Al2 O4"
163280,F d -3 m Z,(Al0.16 Fe0.76 Mg0.07) (Al1.76 Fe0.131 Mg0.094 Ti0.005 Zn0.004 Si0.001 Cr0.002 Mn0.007 V0.004) O4,Spinel#MgAl2O4,"Closure temperature of intracrystalline ordering in anatectic and metamorphic hercynite, Fe(+2) Al2 O4"
163281,F d -3 m Z,(Al0.11 Fe0.78 Mg0.10) (Al1.855 Fe0.058 Mg0.089 Zn0.004 V0.004) O4,Spinel#MgAl2O4,"Closure temperature of intracrystalline ordering in anatectic and metamorphic hercynite, Fe(+2) Al2 O4"
163282,F d -3 m Z,(Al0.11 Fe0.78 Mg0.11) (Al1.834 Fe0.056 Mg0.096 Ti0.001 Zn0.008 Mn0.001 V0.003) O4,Spinel#MgAl2O4,"Closure temperature of intracrystalline ordering in anatectic and metamorphic hercynite, Fe(+2) Al2 O4"
163306,F d -3 m S,Fe ((Fe1.08 Mn0.92) O4),Spinel#MgAl2O4,Rietveld analysis of nano-crystalline Mn Fe2 O4 with electron powder diffraction
163797,F d -3 m Z,(Mn0.89 V0.11) (Mn1.11 V0.89) O4,Spinel#MgAl2O4,"Crystal and magnetic structure and cation distribution of Mn(2-x) V(1+x) O4 spinels (x=0, 1/3 and 1)"
163799,F d -3 m Z,Mn (Mn0.69 V1.31) O4,Spinel#MgAl2O4,"Crystal and magnetic structure and cation distribution of Mn(2-x) V(1+x) O4 spinels (x=0, 1/3 and 1)"
163801,F d -3 m Z,(Mn0.75 V0.25) (Mn0.26 V1.74) O4,Spinel#MgAl2O4,"Crystal and magnetic structure and cation distribution of Mn(2-x) V(1+x) O4 spinels (x=0, 1/3 and 1)"
163877,F d -3 m Z,(Mg0.567 Mn0.009 Fe0.423) (Al0.19 Ti0.004 Cr1.75 Fe0.056) O4,Spinel#MgAl2O4,Structural parameters of chromite included in diamond and kimberlites from Siberia: a new tool for discriminating ultramafic force
163878,F d -3 m Z,(Mg0.587 Al0.039 Mn0.007 Fe0.366) (Mg0.014 Al0.183 Ti0.002 Cr1.721 Fe0.078) O4,Spinel#MgAl2O4,Structural parameters of chromite included in diamond and kimberlites from Siberia: a new tool for discriminating ultramafic force
163879,F d -3 m Z,(Mg0.563 Al0.026 Mn0.008 Fe0.402) (Mg0.025 Al0.193 Ti0.013 Cr1.72 Fe0.049) O4,Spinel#MgAl2O4,Structural parameters of chromite included in diamond and kimberlites from Siberia: a new tool for discriminating ultramafic force
163880,F d -3 m Z,(Mg0.591 Al0.016 Mn0.008 Fe0.385) (Mg0.018 Al0.230 Cr1.701 Fe0.047 Ni0.003) O4,Spinel#MgAl2O4,Structural parameters of chromite included in diamond and kimberlites from Siberia: a new tool for discriminating ultramafic force
163881,F d -3 m Z,(Mg0.519 Mn0.009 Fe0.471) (Mg0.029 Al0.228 Ti0.004 Cr1.70 Fe0.039 Ni0.002) O4,Spinel#MgAl2O4,Structural parameters of chromite included in diamond and kimberlites from Siberia: a new tool for discriminating ultramafic force
163882,F d -3 m Z,(Mg0.522 Al0.023 Mn0.009 Fe0.445) (Mg0.052 Al0.196 Ti0.036 Cr1.560 Fe0.152 Ni0.003) O4,Spinel#MgAl2O4,Structural parameters of chromite included in diamond and kimberlites from Siberia: a new tool for discriminating ultramafic force
163883,F d -3 m Z,(Mg0.567 Al0.022 Mn0.008 Fe0.404) (Mg0.010 Al0.375 Ti0.001 Cr1.60 Fe0.011) O4,Spinel#MgAl2O4,Structural parameters of chromite included in diamond and kimberlites from Siberia: a new tool for discriminating ultramafic force
163884,F d -3 m Z,(Mg0.675 Al0.096 Fe0.229) (Mg0.083 Al1.263 Ti0.005 Cr0.631 Fe0.012 Ni0.007) O4,Spinel#MgAl2O4,Structural parameters of chromite included in diamond and kimberlites from Siberia: a new tool for discriminating ultramafic force
163885,F d -3 m Z,(Mg0.648 Al0.110 Mn0.003 Fe0.239) (Mg0.097 Al1.337 Ti0.004 Cr0.544 Fe0.013 Ni0.006) O4,Spinel#MgAl2O4,Structural parameters of chromite included in diamond and kimberlites from Siberia: a new tool for discriminating ultramafic force
163927,F d -3 m Z,Cu (Cr1.38 In0.62) Se4,Spinel#MgAl2O4,Influence of cation substitution on electrical conductivity of the n-type  Cux Iny Crz Se4  spinels
163930,F d -3 m Z,(Zn0.87 Sn0.048) Cr2.02 Se4,Spinel#MgAl2O4,Effect of cation substitution on electrical conduction of the n-type Znx Sny Crz Se4 spinels
163939,F d -3 m S,Al3 (O3 N),Spinel#MgAl2O4,Niobium-aluminium oxynitride prepared by ammonolysis of oxide precursor obtained through the citrate route
164169,F d -3 m Z,Zn Cr2 S4,Spinel#MgAl2O4,Spin-driven phase transitions in Zn Cr2 Se4 and Zn Cr2 S4 probed by high-resolution synchrotron X-ray and neutron powder diffraction
165105,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,Electron density distribution in magnetite Fe3 O4 from a high-precision X-ray diffraction study
167263,F d -3 m Z,(Mg0.14 Fe0.86) (Mg0.86 Fe1.14) O4,Spinel#MgAl2O4,Wet chemical synthesis and gas sensing properties of magnesium zinc ferrite nano-particles
167264,F d -3 m Z,(Zn0.92 Fe0.08) (Zn0.08 Fe1.92) O4,Spinel#MgAl2O4,Wet chemical synthesis and gas sensing properties of magnesium zinc ferrite nano-particles
167265,F d -3 m Z,(Mg0.04 Zn0.46 Fe0.5) (Mg0.46 Zn0.04 Fe1.5) O4,Spinel#MgAl2O4,Wet chemical synthesis and gas sensing properties of magnesium zinc ferrite nano-particles
167952,F d -3 m Z,(Ni0.0965 Mn0.865) (Ni0.865 Mn1.130) O4,Spinel#MgAl2O4,Structure and physical properties of nickel manganite Ni Mn2 O4 obtained from nickel permanganate precursor
167993,F d -3 m Z,(Mg0.647 Al0.070 Si0.004 Mn0.003 Fe0.270 Fe0.006) (Mg0.070 Al1.362 Cr0.554 Fe0.008 Fe0.002 Ni0.005) O4,Spinel#MgAl2O4,Crystal chemistry of Cr-spinels from the Iherzolite mantle peridotite of Ronda (Spain)
167994,F d -3 m Z,(Mg0.649 Al0.073 Si0.003 Mn0.003 Fe0.268 Fe0.004) (Mg0.072 Al1.358 Cr0.553 Fe0.003 Fe0.009 Ni0.005) O4,Spinel#MgAl2O4,Crystal chemistry of Cr-spinels from the Iherzolite mantle peridotite of Ronda (Spain)
167995,F d -3 m Z,(Mg0.654 Al0.067 Si0.004 Mn0.004 Fe0.266 Fe0.005) (Mg0.063 Al1.380 Ti0.001 Cr0.532 Fe0.014 Fe0.005 Ni0.005) O4,Spinel#MgAl2O4,Crystal chemistry of Cr-spinels from the Iherzolite mantle peridotite of Ronda (Spain)
167996,F d -3 m Z,(Mg0.586 Al0.047 Si0.005 Mn0.006 Fe0.351 Fe0.005) (Mg0.049 Al1.114 Ti0.010 Cr0.752 Fe0.021 Fe0.050 Ni0.004) O4,Spinel#MgAl2O4,Crystal chemistry of Cr-spinels from the Iherzolite mantle peridotite of Ronda (Spain)
167997,F d -3 m Z,(Mg0.644 Al0.077 Si0.005 Mn0.004 Fe0.266 Fe0.005) (Mg0.072 Al1.395 Ti0.004 Cr0.467 Fe0.017 Fe0.039 Ni0.006) O4,Spinel#MgAl2O4,Crystal chemistry of Cr-spinels from the Iherzolite mantle peridotite of Ronda (Spain)
167998,F d -3 m Z,(Mg0.563 Al0.046 Si0.004 Mn0.007 Fe0.379 Fe0.001) (Mg0.053 Al0.943 Ti0.001 Cr0.949 Fe0.004 Fe0.050) O4,Spinel#MgAl2O4,Crystal chemistry of Cr-spinels from the Iherzolite mantle peridotite of Ronda (Spain)
167999,F d -3 m Z,(Mg0.591 Al0.048 Mn0.006 Fe0.350 Fe0.005) (Mg0.045 Al0.934 Ti0.001 Cr0.956 Fe0.006 Fe0.055 Ni0.003) O4,Spinel#MgAl2O4,Crystal chemistry of Cr-spinels from the Iherzolite mantle peridotite of Ronda (Spain)
168052,F d -3 m Z,(Mg0.5 Fe0.5)2 (Si O4),Spinel#MgAl2O4,Effect of iron on the compressibility of hydrous ringwoodite
168094,F d -3 m Z,(Mg0.632 Fe0.161 Mn0.004 Al0.203) (Al1.724 Fe0.044 Mg0.232) O4,Spinel#MgAl2O4,"Geothermometric study of Mg-rich spinels from the Somma-Vesuvius volcanic complex (Naples, Italy)"
168095,F d -3 m Z,(Mg0.757 Fe0.022 Mn0.001 Zn0.007 Al0.213) (Al1.762 Fe0.012 Mg0.225) O4,Spinel#MgAl2O4,"Geothermometric study of Mg-rich spinels from the Somma-Vesuvius volcanic complex (Naples, Italy)"
168096,F d -3 m Z,(Mg0.701 Fe0.061 Mn0.004 Zn0.002 Al0.232) (Al1.746 Fe0.014 Mg0.240) O4,Spinel#MgAl2O4,"Geothermometric study of Mg-rich spinels from the Somma-Vesuvius volcanic complex (Naples, Italy)"
168097,F d -3 m Z,(Mg0.692 Fe0.086 Mn0.010 Zn0.002 Al0.210) (Al1.757 Fe0.020 Mg0.222) O4,Spinel#MgAl2O4,"Geothermometric study of Mg-rich spinels from the Somma-Vesuvius volcanic complex (Naples, Italy)"
168098,F d -3 m Z,(Mg0.717 Fe0.063 Mn0.006 Zn0.002 Al0.212) (Al1.758 Fe0.016 Mg0.226) O4,Spinel#MgAl2O4,"Geothermometric study of Mg-rich spinels from the Somma-Vesuvius volcanic complex (Naples, Italy)"
168099,F d -3 m Z,(Mg0.749 Fe0.030 Mn0.001 Zn0.004 Al0.217) (Al1.767 Fe0.007 Ti0.002 Mg0.225) O4,Spinel#MgAl2O4,"Geothermometric study of Mg-rich spinels from the Somma-Vesuvius volcanic complex (Naples, Italy)"
168100,F d -3 m Z,(Mg0.751 Fe0.036 Mn0.002 Zn0.003 Al0.207) (Al1.769 Fe0.001 Ti0.002 Mg0.228) O4,Spinel#MgAl2O4,"Geothermometric study of Mg-rich spinels from the Somma-Vesuvius volcanic complex (Naples, Italy)"
168101,F d -3 m Z,(Mg0.651 Fe0.143 Mn0.004 Al0.203) (Al1.706 Fe0.050 Mg0.245) O4,Spinel#MgAl2O4,"Geothermometric study of Mg-rich spinels from the Somma-Vesuvius volcanic complex (Naples, Italy)"
168102,F d -3 m Z,(Mg0.730 Fe0.065 Mn0.002 Zn0.005 Al0.198) (Al1.683 Fe0.072 Mg0.246) O4,Spinel#MgAl2O4,"Geothermometric study of Mg-rich spinels from the Somma-Vesuvius volcanic complex (Naples, Italy)"
168103,F d -3 m Z,(Mg0.719 Fe0.075 Zn0.006 Al0.200) (Al1.690 Fe0.045 Ti0.014 Mg0.252) O4,Spinel#MgAl2O4,"Geothermometric study of Mg-rich spinels from the Somma-Vesuvius volcanic complex (Naples, Italy)"
168104,F d -3 m Z,(Mg0.755 Fe0.043 Mn0.002 Zn0.004 Al0.197) (Al1.789 Fe0.011 Ti0.007 Mg0.194) O4,Spinel#MgAl2O4,"Geothermometric study of Mg-rich spinels from the Somma-Vesuvius volcanic complex (Naples, Italy)"
168105,F d -3 m Z,(Mg0.670 Fe0.131 Mn0.003 Zn0.002 Al0.196) (Al1.737 Fe0.048 Mg0.216) O4,Spinel#MgAl2O4,"Geothermometric study of Mg-rich spinels from the Somma-Vesuvius volcanic complex (Naples, Italy)"
168106,F d -3 m Z,(Mg0.632 Fe0.170 Mn0.004 Al0.194) (Al1.720 Fe0.070 Mg0.210) O4,Spinel#MgAl2O4,"Geothermometric study of Mg-rich spinels from the Somma-Vesuvius volcanic complex (Naples, Italy)"
168113,F d -3 m Z,(Mn0.55 Mg0.45) (Mn1.40 Al0.54 Mg0.06) O4,Spinel#MgAl2O4,Crystal chemistry of the Mg Al2 O4- Mg Mn2 O4- Mn Mn2 O4 system: analysis of the structural distorsion in spinel- and hausmannite-type structures
168114,F d -3 m Z,(Mn0.36 Mg0.63 Al0.01) (Mn0.99 Al0.93 Mg0.08) O4,Spinel#MgAl2O4,Crystal chemistry of the Mg Al2 O4- Mg Mn2 O4- Mn Mn2 O4 system: analysis of the structural distorsion in spinel- and hausmannite-type structures
168115,F d -3 m Z,(Mn0.45 Mg0.50 Al0.05) (Mn0.81 Al1.08 Mg0.10) O4,Spinel#MgAl2O4,Crystal chemistry of the Mg Al2 O4- Mg Mn2 O4- Mn Mn2 O4 system: analysis of the structural distorsion in spinel- and hausmannite-type structures
168116,F d -3 m Z,(Mn0.32 Mg0.58 Al0.10) (Mn0.55 Al1.29 Mg0.16) O4,Spinel#MgAl2O4,Crystal chemistry of the Mg Al2 O4- Mg Mn2 O4- Mn Mn2 O4 system: analysis of the structural distorsion in spinel- and hausmannite-type structures
168117,F d -3 m Z,(Mn0.23 Mg0.64 Al0.13) (Mn0.29 Al1.56 Mg0.14) O4,Spinel#MgAl2O4,Crystal chemistry of the Mg Al2 O4- Mg Mn2 O4- Mn Mn2 O4 system: analysis of the structural distorsion in spinel- and hausmannite-type structures
168137,F d -3 m S,Li (Li0.34 Ti1.66) O4,Spinel#MgAl2O4,Ionic conductivity of lithium in spinel-type (Li1.333 Ti1.667 O4) - (Li Mg0.5 Ti1.5 O4)
168139,F d -3 m S,(Li0.916 Mg0.084) (Li0.352 Mg0.016 Ti1.634) O4,Spinel#MgAl2O4,Ionic conductivity of lithium in spinel-type (Li1.333 Ti1.667 O4) - (Li Mg0.5 Ti1.5 O4)
168141,F d -3 m S,(Li0.826 Mg0.174) (Li0.374 Mg0.026 Ti1.60) O4,Spinel#MgAl2O4,Ionic conductivity of lithium in spinel-type (Li1.333 Ti1.667 O4) - (Li Mg0.5 Ti1.5 O4)
168142,F d -3 m S,(Li0.74 Mg0.26) (Li0.40 Mg0.04 Ti1.56) O4,Spinel#MgAl2O4,Ionic conductivity of lithium in spinel-type (Li1.333 Ti1.667 O4) - (Li Mg0.5 Ti1.5 O4)
170227,F d -3 m Z,Cu Ti2 S4,Spinel#MgAl2O4,Crystal structure and physical properties of a new Cu Ti2 S4 modification in comparison to the thiospinel
170768,F d -3 m Z,Li V2 O4,Spinel#MgAl2O4,"Lithium divanadate spinel, Li V2 O4"
170910,F d -3 m Z,Mn Fe2 O4,Spinel#MgAl2O4,Cation distribution and size-strain microstructure analysis in ultrafine Zn-Mn Ferrites obtained from acetylacetonato complexes
170914,F d -3 m Z,Zn Fe2 O4,Spinel#MgAl2O4,Cation distribution and size-strain microstructure analysis in ultrafine Zn-Mn Ferrites obtained from acetylacetonato complexes
171106,F d -3 m Z,Mg Cr2 O4,Spinel#MgAl2O4,Structural changes and valence states in the Mg Cr2 O4 - Fe Cr2 O4 solid solution series
171107,F d -3 m Z,Mg Cr2 O4,Spinel#MgAl2O4,Structural changes and valence states in the Mg Cr2 O4 - Fe Cr2 O4 solid solution series
171108,F d -3 m Z,Mg0.984 Fe0.024 Cr1.992 O4,Spinel#MgAl2O4,Structural changes and valence states in the Mg Cr2 O4 - Fe Cr2 O4 solid solution series
171109,F d -3 m Z,Mg0.932 Fe0.072 Cr1.996 O4,Spinel#MgAl2O4,Structural changes and valence states in the Mg Cr2 O4 - Fe Cr2 O4 solid solution series
171110,F d -3 m Z,(Mg0.87 Fe0.13) Cr2 O4,Spinel#MgAl2O4,Structural changes and valence states in the Mg Cr2 O4 - Fe Cr2 O4 solid solution series
171111,F d -3 m Z,(Mg0.8 Fe0.2) Cr2 O4,Spinel#MgAl2O4,Structural changes and valence states in the Mg Cr2 O4 - Fe Cr2 O4 solid solution series
171112,F d -3 m Z,(Mg0.68 Fe0.32) Cr2 O4,Spinel#MgAl2O4,Structural changes and valence states in the Mg Cr2 O4 - Fe Cr2 O4 solid solution series
171113,F d -3 m Z,(Mg0.67 Fe0.33) Cr2 O4,Spinel#MgAl2O4,Structural changes and valence states in the Mg Cr2 O4 - Fe Cr2 O4 solid solution series
171114,F d -3 m Z,(Mg0.63 Fe0.37) Cr2 O4,Spinel#MgAl2O4,Structural changes and valence states in the Mg Cr2 O4 - Fe Cr2 O4 solid solution series
171115,F d -3 m Z,(Fe0.6 Mg0.4) Cr2 O4,Spinel#MgAl2O4,Structural changes and valence states in the Mg Cr2 O4 - Fe Cr2 O4 solid solution series
171116,F d -3 m Z,(Fe0.65 Mg0.35) Cr2 O4,Spinel#MgAl2O4,Structural changes and valence states in the Mg Cr2 O4 - Fe Cr2 O4 solid solution series
171117,F d -3 m Z,(Fe0.67 Mg0.33) Cr2 O4,Spinel#MgAl2O4,Structural changes and valence states in the Mg Cr2 O4 - Fe Cr2 O4 solid solution series
171118,F d -3 m Z,(Fe0.76 Mg0.24) Cr2 O4,Spinel#MgAl2O4,Structural changes and valence states in the Mg Cr2 O4 - Fe Cr2 O4 solid solution series
171119,F d -3 m Z,(Fe0.87 Mg0.13) Cr2 O4,Spinel#MgAl2O4,Structural changes and valence states in the Mg Cr2 O4 - Fe Cr2 O4 solid solution series
171120,F d -3 m Z,(Fe0.91 Mg0.09) Cr2 O4,Spinel#MgAl2O4,Structural changes and valence states in the Mg Cr2 O4 - Fe Cr2 O4 solid solution series
171121,F d -3 m Z,Fe Cr2 O4,Spinel#MgAl2O4,Structural changes and valence states in the Mg Cr2 O4 - Fe Cr2 O4 solid solution series
171532,F d -3 m Z,Al0.406 Fe0.396 Mg0.643 Mn0.006 Cr1.524 Ni0.002 Ti0.006 O4,Spinel#MgAl2O4,Behavior of cation vacany in kenotetrahedral Cr-spinels from Albanian eastern belt ophiolites
171533,F d -3 m Z,Al0.552 Fe0.481 Mg0.586 Mn0.007 Cr1.362 Ni0.004 Ti0.006 O4,Spinel#MgAl2O4,Behavior of cation vacany in kenotetrahedral Cr-spinels from Albanian eastern belt ophiolites
171534,F d -3 m Z,Al0.575 Fe0.429 Mg0.631 Mn0.006 Cr1.346 V0.004 Ni0.002 Ti0.006 O4,Spinel#MgAl2O4,Behavior of cation vacany in kenotetrahedral Cr-spinels from Albanian eastern belt ophiolites
171535,F d -3 m Z,Al0.364 Fe0.467 Mg0.597 Mn0.008 Cr1.552 V0.004 Ti0.004 O4,Spinel#MgAl2O4,Behavior of cation vacany in kenotetrahedral Cr-spinels from Albanian eastern belt ophiolites
171536,F d -3 m Z,Al0.393 Fe0.469 Mg0.608 Mn0.009 Cr1.5 Ni0.002 Ti0.006 O4,Spinel#MgAl2O4,Behavior of cation vacany in kenotetrahedral Cr-spinels from Albanian eastern belt ophiolites
171537,F d -3 m Z,Fe0.424 Mg0.624 Mn0.007 Al0.368 Cr1.564 Ti0.002 O4,Spinel#MgAl2O4,Behavior of cation vacany in kenotetrahedral Cr-spinels from Albanian eastern belt ophiolites
171538,F d -3 m Z,Al0.387 Fe0.402 Mg0.632 Mn0.006 Cr1.552 V0.004 Ti0.002 O4,Spinel#MgAl2O4,Behavior of cation vacany in kenotetrahedral Cr-spinels from Albanian eastern belt ophiolites
171539,F d -3 m Z,Fe0.367 Mg0.643 Mn0.004 Al0.422 Cr1.506 V0.002 Ni0.004 Ti0.004 O4,Spinel#MgAl2O4,Behavior of cation vacany in kenotetrahedral Cr-spinels from Albanian eastern belt ophiolites
171540,F d -3 m Z,Fe0.378 Mg0.637 Mn0.006 Si0.001 Al0.444 Cr1.5 V0.004 Ni0.004 Ti0.002 O4,Spinel#MgAl2O4,Behavior of cation vacany in kenotetrahedral Cr-spinels from Albanian eastern belt ophiolites
171541,F d -3 m Z,Fe0.394 Mg0.667 Mn0.007 Si0.001 Zn0.002 Al0.378 Cr1.536 V0.002 Ni0.004 Ti0.002 O4,Spinel#MgAl2O4,Behavior of cation vacany in kenotetrahedral Cr-spinels from Albanian eastern belt ophiolites
171542,F d -3 m Z,Al0.388 Fe0.4 Mg0.648 Mn0.006 Si0.001 Cr1.548 V0.002 Ti0.002 O4,Spinel#MgAl2O4,Behavior of cation vacany in kenotetrahedral Cr-spinels from Albanian eastern belt ophiolites
171543,F d -3 m Z,Al0.438 Fe0.384 Mg0.682 Mn0.006 Si0.002 Cr1.474 V0.002 Ni0.004 Ti0.004 O4,Spinel#MgAl2O4,Behavior of cation vacany in kenotetrahedral Cr-spinels from Albanian eastern belt ophiolites
171544,F d -3 m Z,Al0.451 Fe0.414 Mg0.646 Mn0.007 Cr1.466 Ni0.004 Ti0.004 O4,Spinel#MgAl2O4,Behavior of cation vacany in kenotetrahedral Cr-spinels from Albanian eastern belt ophiolites
171545,F d -3 m Z,Al0.355 Fe0.369 Mg0.704 Mn0.006 Si0.001 Cr1.55 V0.002 Ni0.004 Ti0.004 O4,Spinel#MgAl2O4,Behavior of cation vacany in kenotetrahedral Cr-spinels from Albanian eastern belt ophiolites
171546,F d -3 m Z,Al1.238 Fe0.304 Mg0.734 Mn0.004 Cr0.704 Ni0.006 Ti0.006 O4,Spinel#MgAl2O4,Behavior of cation vacany in kenotetrahedral Cr-spinels from Albanian eastern belt ophiolites
171547,F d -3 m Z,Al0.337 Fe0.326 Mg0.694 Mn0.006 Cr1.606 V0.002 Ni0.004 Ti0.002 O4,Spinel#MgAl2O4,Behavior of cation vacany in kenotetrahedral Cr-spinels from Albanian eastern belt ophiolites
171585,F d -3 m Z,Fe0.76 Mg0.3 Al1.94 O4,Spinel#MgAl2O4,Controlled time-temperature oxidation reaction in a synthetic Mg-hercynite Spinel structure
171586,F d -3 m Z,Fe0.77 Mg0.29 Al1.94 O4,Spinel#MgAl2O4,Controlled time-temperature oxidation reaction in a synthetic Mg-hercynite Spinel structure
171587,F d -3 m Z,Fe0.76 Mg0.29 Al1.94 O4,Spinel#MgAl2O4,Controlled time-temperature oxidation reaction in a synthetic Mg-hercynite Spinel structure
171588,F d -3 m Z,Fe0.76 Mg0.3 Al1.94 O4,Spinel#MgAl2O4,Controlled time-temperature oxidation reaction in a synthetic Mg-hercynite Spinel structure
171589,F d -3 m Z,Fe0.76 Mg0.29 Al1.95 O4,Spinel#MgAl2O4,Controlled time-temperature oxidation reaction in a synthetic Mg-hercynite Spinel structure
171590,F d -3 m Z,Fe0.77 Mg0.29 Al1.93 O4,Spinel#MgAl2O4,Controlled time-temperature oxidation reaction in a synthetic Mg-hercynite Spinel structure
